Unnamed: 0,months,multiple,gb_mon,security,backup,protection,support,unlimited,contract,paperless,monthly,satisfaction,churn_value,payment_Credit Card,payment_Mailed Check,internet_type_DSL,internet_type_Fiber Optic,internet_type_None,offer_Offer A,offer_Offer B,offer_Offer C,offer_Offer D,offer_Offer E
0.004544163589889236,0.25,0,0.2941176470588235,1,0,0,0,1,0.0,1,0.5666666666666667,0.0,1,0,0,0,0,0,0,0,0,0,0
0.004686168702073275,0.0,1,0.2823529411764706,0,0,1,0,1,0.0,1,0.7059701492537314,0.0,1,0,0,0,0,0,0,0,0,0,0
0.004828173814257313,0.0,1,0.2470588235294117,0,0,0,0,1,0.0,1,0.6711442786069651,0.0,1,0,0,0,1,0,0,0,0,0,0
0.004970178926441352,1.0,1,0.3294117647058823,1,0,1,0,1,0.0,0,0.8656716417910447,0.0,1,0,0,0,1,0,0,1,0,0,0
0.005112184038625391,0.75,1,0.1647058823529411,0,1,0,0,1,0.0,0,0.7144278606965173,0.25,1,1,0,0,1,0,0,1,0,0,0
0.0052541891508094294,0.5,1,0.0588235294117647,0,1,1,1,1,0.0,1,0.9203980099502488,0.25,1,0,0,0,1,0,0,1,0,0,0
0.005396194262993467,0.75,1,0.1411764705882353,1,0,1,0,1,0.5,1,0.8587064676616915,0.0,1,0,0,0,1,0,0,1,0,0,0
0.005538199375177506,0.25,1,0.1176470588235294,0,0,0,0,1,0.0,1,0.7592039800995024,0.0,1,0,0,0,1,0,0,0,0,0,0
0.005680204487361545,0.0,1,0.2235294117647058,0,1,0,0,1,0.0,0,0.708955223880597,0.25,1,0,0,0,1,0,0,0,0,0,0
0.005822209599545583,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0139303482587064,0.25,1,0,0,0,0,1,0,0,0,0,0
0.005964214711729622,0.75,0,0.2117647058823529,0,1,0,0,0,0.0,1,0.3074626865671641,0.25,1,0,0,1,0,0,0,0,0,0,0
0.006106219823913661,0.0,0,0.3176470588235294,1,0,0,0,1,0.0,1,0.308457711442786,0.25,1,0,0,1,0,0,0,0,0,0,0
0.0062482249360976995,0.5,1,0.0941176470588235,0,0,0,0,1,0.0,1,0.7587064676616915,0.5,1,0,0,0,1,0,0,0,0,0,0
0.006390230048281738,0.5,1,0.2235294117647058,1,1,1,0,1,0.0,0,0.7308457711442786,0.0,1,1,0,0,1,0,0,0,0,0,0
0.006532235160465777,0.25,1,0.1529411764705882,0,0,1,0,0,0.0,1,0.7990049751243781,0.5,1,0,0,0,1,0,0,0,0,0,0
0.006674240272649816,0.75,1,0.2352941176470588,1,1,1,0,1,0.5,1,0.9129353233830844,0.0,1,0,0,0,1,0,0,0,0,0,0
0.006816245384833854,0.0,1,0.1294117647058823,0,0,0,0,1,0.0,1,0.7696517412935323,0.5,1,0,0,0,0,0,0,0,0,0,0
0.006958250497017892,0.0,0,0.2117647058823529,0,0,0,0,1,0.0,1,0.6029850746268656,0.5,1,0,0,0,1,0,0,0,0,0,0
0.007100255609201931,0.75,1,0.0823529411764705,0,0,1,0,0,0.5,1,0.8134328358208955,0.5,1,0,0,0,1,0,0,0,0,0,0
0.0072422607213859696,0.25,0,0.2823529411764706,0,1,0,0,1,0.0,1,0.5512437810945274,0.0,1,0,0,0,1,0,0,0,0,0,0
0.007384265833570008,0.0,1,0.1764705882352941,0,0,1,0,1,0.0,1,0.818407960199005,0.0,1,0,0,0,1,0,0,0,0,0,0
0.007526270945754047,0.0,0,0.2823529411764706,0,1,0,0,0,0.0,1,0.5432835820895522,0.0,1,0,0,0,1,0,0,0,0,0,0
0.007668276057938086,0.0,1,0.0705882352941176,0,0,0,0,1,0.0,1,0.5502487562189055,0.25,1,0,0,0,1,0,0,0,0,0,0
0.007810281170122124,0.0,1,0.1294117647058823,0,1,0,0,1,0.0,1,0.6084577114427862,0.0,1,0,0,0,1,0,0,0,0,0,0
0.007952286282306162,0.0,1,0.2,0,0,0,0,1,0.0,1,0.6601990049751243,0.0,1,0,0,0,0,0,0,0,0,0,0
0.008094291394490201,0.5,1,0.2235294117647058,0,0,1,0,0,0.0,1,0.8039800995024875,0.0,1,0,0,0,1,0,0,0,0,0,0
0.00823629650667424,0.0,0,0.1294117647058823,0,0,0,0,1,0.0,0,0.2656716417910448,0.25,1,1,0,1,0,0,0,0,0,0,1
0.008378301618858278,0.0,0,0.3176470588235294,1,0,0,1,1,0.0,0,0.8164179104477611,0.0,1,1,0,0,1,0,0,0,0,0,0
0.008520306731042317,0.75,0,0.3294117647058823,0,1,0,0,1,0.0,1,0.1203980099502487,0.0,1,0,0,0,0,0,0,0,0,0,0
0.008662311843226356,1.0,1,0.188235294117647,0,1,1,0,1,0.5,1,0.8507462686567163,0.0,1,0,0,0,1,0,0,0,0,0,0
0.008804316955410394,0.5,1,0.1764705882352941,0,1,0,0,1,0.0,1,0.6203980099502486,0.25,1,0,0,0,0,0,0,0,0,0,0
0.008946322067594433,0.0,1,0.2705882352941176,0,0,0,0,1,0.0,1,0.7567164179104477,0.25,1,0,0,0,1,0,0,0,0,0,1
0.009088327179778472,0.25,1,0.2705882352941176,0,0,0,0,1,0.0,1,0.5696517412935324,0.0,1,0,0,0,1,0,0,0,0,0,0
0.00923033229196251,0.0,1,0.3411764705882353,0,0,1,0,1,0.0,1,0.8194029850746268,0.0,1,0,0,0,1,0,0,0,0,0,1
0.00937233740414655,0.0,0,0.0235294117647058,1,0,0,1,1,0.0,1,0.6970149253731343,0.0,1,0,1,0,1,0,0,0,0,0,1
0.009514342516330588,0.0,0,0.1058823529411764,0,0,1,0,1,0.0,1,0.7348258706467661,0.0,1,0,0,0,1,0,0,0,0,0,1
0.009656347628514627,0.0,0,0.2823529411764706,0,0,0,0,1,0.0,0,0.718407960199005,0.5,1,1,0,0,1,0,0,0,0,0,0
0.009798352740698665,0.0,0,0.1176470588235294,0,0,1,1,1,0.0,1,0.2527363184079602,0.0,1,0,0,1,0,0,0,0,0,0,0
0.009940357852882704,0.0,0,0.2470588235294117,0,0,1,0,1,0.0,1,0.5577114427860697,0.0,1,0,0,0,1,0,0,0,0,0,0
0.010082362965066743,0.0,0,0.3176470588235294,0,0,0,0,1,0.0,0,0.7109452736318408,0.25,1,0,0,0,1,0,0,0,0,0,0
0.010224368077250781,0.25,1,0.188235294117647,0,0,1,0,1,0.0,1,0.817910447761194,0.5,1,1,0,0,0,0,0,0,0,0,0
0.01036637318943482,0.5,1,0.3058823529411765,0,1,1,0,1,0.0,1,0.8696517412935324,0.5,1,0,0,0,1,0,0,0,0,0,0
0.010508378301618859,0.0,1,0.3176470588235294,0,0,1,1,1,0.0,1,0.8537313432835821,0.5,1,0,0,0,1,0,0,0,0,0,0
0.010650383413802896,0.0,0,0.1058823529411764,0,0,0,0,1,0.0,1,0.618407960199005,0.25,1,0,0,0,1,0,0,0,0,0,1
0.010792388525986935,0.25,0,0.1647058823529411,0,0,1,0,1,0.0,1,0.4159203980099502,0.0,1,0,0,1,0,0,0,0,0,0,0
0.010934393638170973,0.25,1,0.188235294117647,0,0,0,0,1,0.0,1,0.7751243781094528,0.25,1,0,0,0,1,0,0,0,0,0,0
0.011076398750355012,0.75,0,0.3529411764705882,0,1,0,0,1,0.5,0,0.7661691542288557,0.25,1,1,0,0,1,0,0,0,0,0,0
0.01121840386253905,1.0,1,0.2823529411764706,0,1,0,0,1,0.0,1,0.7099502487562188,0.0,1,0,0,0,1,0,1,0,0,0,0
0.01136040897472309,0.0,0,0.3176470588235294,0,0,0,0,1,0.0,1,0.708955223880597,0.25,1,0,0,0,1,0,0,0,0,0,1
0.011502414086907128,0.0,1,0.2588235294117647,0,0,0,0,1,0.0,1,0.6701492537313432,0.0,1,0,0,0,0,0,0,0,0,0,0
0.011644419199091167,0.25,1,0.2588235294117647,0,0,0,0,1,0.0,1,0.6800995024875621,0.5,1,0,0,0,1,0,0,0,0,0,0
0.011786424311275205,0.0,0,0.2117647058823529,0,0,0,0,1,0.0,1,0.5074626865671642,0.25,1,0,0,0,0,0,0,0,0,0,1
0.011928429423459244,0.0,0,0.0588235294117647,0,0,0,0,1,0.0,1,0.0691542288557213,0.0,1,0,0,0,0,0,0,0,0,0,0
0.012070434535643283,0.0,1,0.2823529411764706,0,0,0,0,1,0.0,1,0.7641791044776118,0.0,1,0,0,0,1,0,0,0,0,0,0
0.012212439647827322,0.0,0,0.2823529411764706,0,0,0,0,1,0.0,1,0.6064676616915423,0.5,1,0,0,0,1,0,0,0,0,0,0
0.01235444476001136,0.5,1,0.0470588235294117,0,1,1,0,1,0.0,1,0.7562189054726368,0.0,1,0,0,0,1,0,0,0,0,0,0
0.012496449872195399,0.0,0,0.1176470588235294,0,1,1,0,1,0.0,1,0.8114427860696517,0.0,1,1,0,0,1,0,0,0,0,0,0
0.012638454984379438,0.0,1,0.2117647058823529,0,0,0,0,1,0.0,1,0.7522388059701491,0.5,1,0,0,0,1,0,0,0,0,0,0
0.012780460096563476,0.0,1,0.2117647058823529,0,0,0,0,1,0.0,1,0.6582089552238807,0.25,1,1,0,0,1,0,0,0,0,0,0
0.012922465208747515,0.0,0,0.1058823529411764,0,0,1,0,1,0.0,1,0.5701492537313433,0.0,1,1,0,0,1,0,0,0,0,0,0
0.013064470320931554,0.25,1,0.0941176470588235,0,0,0,0,0,0.0,1,0.7805970149253731,0.0,1,0,0,0,1,0,0,0,0,1,0
0.013206475433115593,0.25,1,0.1058823529411764,0,1,0,0,1,0.0,1,0.6960199004975124,0.0,1,0,0,0,1,0,0,0,0,1,0
0.013348480545299631,0.0,1,0.2235294117647058,0,0,0,0,1,0.0,0,0.5711442786069653,0.5,1,0,0,0,1,0,0,0,0,1,0
0.01349048565748367,0.0,1,0.2352941176470588,0,0,0,0,1,0.0,1,0.5616915422885572,0.0,1,0,0,0,1,0,0,0,0,0,0
0.013632490769667709,0.0,0,0.3058823529411765,0,0,0,0,0,0.0,1,0.0751243781094527,0.0,1,0,1,1,0,0,0,0,0,0,0
0.013774495881851746,0.0,1,0.1647058823529411,0,0,0,0,1,0.0,1,0.7671641791044775,0.0,1,0,0,0,1,0,0,0,0,1,0
0.013916500994035784,0.0,0,0.0705882352941176,0,0,0,0,0,0.0,0,0.2661691542288557,0.5,1,0,0,1,0,0,0,0,0,0,0
0.014058506106219823,0.0,0,0.2235294117647058,0,0,0,0,1,0.0,1,0.618905472636816,0.25,1,0,0,0,1,0,0,0,0,1,0
0.014200511218403862,0.0,0,0.1294117647058823,0,1,0,0,1,0.0,1,0.5616915422885572,0.25,1,0,0,0,1,0,0,0,0,0,0
0.0143425163305879,0.0,1,0.2352941176470588,0,0,1,0,0,0.0,1,0.7019900497512437,0.0,1,0,0,0,1,0,0,0,0,0,0
0.014484521442771939,0.0,0,0.0588235294117647,0,1,0,1,1,0.0,1,0.7044776119402985,0.0,1,0,0,0,1,0,0,0,0,1,0
0.014626526554955978,0.25,0,0.2705882352941176,0,1,0,0,1,0.0,1,0.7611940298507462,0.25,1,0,0,0,1,0,0,0,0,1,0
0.014768531667140017,0.25,1,0.0705882352941176,1,0,1,0,1,0.0,1,0.6676616915422885,0.0,1,0,0,0,1,0,0,0,0,1,0
0.014910536779324055,0.25,0,0.0235294117647058,0,0,0,0,1,0.0,1,0.2666666666666666,0.0,1,0,0,1,0,0,0,0,0,0,0
0.015052541891508094,0.5,1,0.2,0,0,0,0,1,0.0,1,0.6606965174129353,0.25,1,0,0,0,1,0,0,0,0,0,0
0.015194547003692133,0.0,0,0.188235294117647,0,0,0,0,1,0.0,1,0.6054726368159203,0.5,1,0,0,0,1,0,0,0,0,0,0
0.015336552115876171,0.0,0,0.1411764705882353,0,0,1,0,1,0.0,1,0.317412935323383,0.25,1,0,1,0,0,0,0,0,0,0,1
0.01547855722806021,0.0,0,0.1764705882352941,0,0,0,0,1,0.0,1,0.5109452736318407,0.0,1,0,0,0,1,0,0,0,0,0,1
0.015620562340244249,0.5,1,0.2705882352941176,1,1,1,0,1,0.0,1,0.944776119402985,0.0,1,0,0,0,1,0,0,0,0,0,0
0.015762567452428287,0.0,0,0.0470588235294117,0,0,0,0,0,0.0,1,0.7189054726368159,0.0,1,0,0,0,1,0,0,0,0,0,0
0.015904572564612324,0.5,1,0.2705882352941176,0,0,0,0,1,0.0,1,0.664179104477612,0.0,1,0,0,0,1,0,0,0,0,0,0
0.016046577676796365,0.5,1,0.1176470588235294,0,0,0,0,1,0.0,0,0.6671641791044776,0.0,1,0,0,0,1,0,0,0,0,0,0
0.016188582788980402,0.75,0,0.0352941176470588,0,0,0,0,1,0.0,1,0.2646766169154229,0.25,1,0,0,0,0,0,0,0,0,0,0
0.016330587901164442,0.0,0,0.1647058823529411,0,0,0,0,1,0.0,0,0.2671641791044776,0.25,1,0,0,0,0,0,0,0,0,0,1
0.01647259301334848,0.0,0,0.3058823529411765,0,1,1,0,1,0.0,1,0.2492537313432835,0.5,1,0,0,1,0,0,0,0,0,0,1
0.01661459812553252,0.5,0,0.3176470588235294,1,1,0,0,1,0.0,1,0.3870646766169153,0.0,1,1,0,1,0,0,0,0,0,0,0
0.016756603237716557,0.5,1,0.2588235294117647,1,1,0,1,1,0.0,1,0.818407960199005,0.0,1,0,0,0,0,0,0,0,0,0,0
0.016898608349900597,0.0,0,0.1647058823529411,0,0,0,0,1,0.0,0,0.2671641791044776,0.0,1,1,0,1,0,0,0,0,0,0,1
0.017040613462084634,0.5,0,0.3411764705882353,0,1,0,0,1,0.0,1,0.3199004975124377,0.5,1,0,0,1,0,0,0,0,0,0,0
0.017182618574268674,0.0,0,0.2352941176470588,0,0,0,0,1,0.0,0,0.6039800995024875,0.5,1,0,0,0,1,0,0,0,0,0,1
0.01732462368645271,0.0,1,0.0705882352941176,0,0,0,0,1,0.0,1,0.7492537313432835,0.0,1,0,0,0,1,0,0,0,0,0,1
0.017466628798636752,1.0,1,0.2235294117647058,1,1,1,0,1,0.5,1,0.9014925373134328,0.0,1,0,0,0,1,0,0,0,0,0,0
0.01760863391082079,0.25,1,0.0823529411764705,0,0,0,0,1,0.0,1,0.6616915422885572,0.25,1,0,0,0,1,0,0,0,0,0,0
0.01775063902300483,0.0,0,0.3176470588235294,0,0,0,0,0,0.0,1,0.5144278606965175,0.25,1,0,0,0,1,0,0,0,0,0,1
0.017892644135188866,0.0,1,0.1294117647058823,0,1,0,0,0,0.0,1,0.6243781094527363,0.0,1,0,0,0,1,0,0,0,0,0,1
0.018034649247372907,0.25,0,0.0823529411764705,0,0,1,0,1,0.0,1,0.781592039800995,0.0,1,0,0,0,1,0,0,0,0,0,0
0.018176654359556944,0.5,0,0.1176470588235294,1,1,0,1,1,0.0,1,0.8945273631840797,0.0,1,1,0,0,1,0,0,0,0,0,0
0.01831865947174098,0.5,1,0.0705882352941176,0,0,0,0,1,0.0,1,0.745771144278607,0.5,1,0,0,0,1,0,0,0,0,0,0
0.01846066458392502,0.0,0,0.1529411764705882,0,0,0,0,1,0.0,1,0.5203980099502488,0.5,1,0,0,0,1,0,0,0,0,0,1
0.018602669696109058,0.25,1,0.3294117647058823,0,0,1,0,0,0.0,1,0.7985074626865671,0.5,1,0,0,0,1,0,0,0,0,0,0
0.0187446748082931,0.0,1,0.0705882352941176,0,0,0,0,1,0.0,1,0.7661691542288557,0.0,1,0,0,0,0,0,0,0,0,0,0
0.018886679920477135,0.0,1,0.2,0,0,0,0,1,0.0,1,0.5587064676616916,0.5,1,1,0,0,1,0,0,0,0,0,0
0.019028685032661176,0.0,1,0.3294117647058823,0,0,1,0,1,0.0,1,0.699502487562189,0.0,1,0,0,0,1,0,0,0,0,0,0
0.019170690144845213,0.0,0,0.0235294117647058,0,0,0,0,1,0.0,1,0.726865671641791,0.5,1,0,0,0,1,0,0,0,0,0,0
0.019312695257029253,0.0,0,0.2588235294117647,0,0,0,0,1,0.0,1,0.5159203980099502,0.25,1,1,0,0,1,0,0,0,0,0,0
0.01945470036921329,0.75,1,0.2470588235294117,0,1,1,0,1,0.0,1,0.7661691542288557,0.25,1,0,0,0,1,0,0,0,0,0,0
0.01959670548139733,0.0,1,0.2705882352941176,0,0,1,0,1,0.0,1,0.8213930348258706,0.0,1,0,0,0,1,0,0,0,0,0,0
0.019738710593581368,0.25,0,0.0941176470588235,0,1,0,0,1,0.0,1,0.5791044776119403,0.0,1,0,0,0,1,0,0,0,0,0,0
0.019880715705765408,0.0,0,0.2352941176470588,0,0,1,0,1,0.0,1,0.6825870646766168,0.25,1,0,0,0,1,0,0,0,0,0,0
0.020022720817949445,1.0,1,0.2941176470588235,0,0,1,0,1,0.0,1,0.808457711442786,0.0,1,1,0,0,1,0,1,0,0,0,0
0.020164725930133486,1.0,1,0.0470588235294117,0,1,1,1,1,1.0,1,0.8970149253731344,0.5,1,0,0,0,1,0,1,0,0,0,0
0.020306731042317522,0.0,1,0.0352941176470588,0,0,1,1,0,0.0,1,0.6447761194029851,0.5,1,0,0,0,1,0,0,0,0,0,0
0.020448736154501563,0.75,1,0.0470588235294117,0,1,1,0,1,0.5,1,0.8606965174129354,0.5,1,0,0,0,1,0,0,0,0,0,0
0.0205907412666856,0.25,1,0.1058823529411764,0,0,0,0,1,0.0,1,0.7562189054726368,0.25,1,0,0,0,1,0,0,0,0,0,0
0.02073274637886964,0.0,0,0.0941176470588235,0,0,0,0,1,0.0,1,0.5164179104477612,0.25,1,0,0,0,1,0,0,0,0,0,0
0.020874751491053677,0.5,1,0.0352941176470588,0,1,1,0,1,0.0,0,0.8766169154228854,0.25,1,0,0,0,1,0,0,0,0,0,0
0.021016756603237718,0.5,1,0.2352941176470588,0,0,0,0,1,0.0,1,0.7592039800995024,0.0,1,1,0,0,1,0,0,0,0,0,0
0.021158761715421755,0.0,0,0.0705882352941176,0,0,0,0,1,0.0,1,0.0616915422885571,0.5,1,1,0,1,0,0,0,0,0,0,0
0.02130076682760579,0.0,1,0.1529411764705882,0,0,0,0,0,0.0,1,0.6621890547263681,0.5,1,0,0,0,1,0,0,0,0,0,0
0.021442771939789832,0.5,1,0.0470588235294117,0,1,0,0,1,0.0,1,0.8129353233830846,0.5,1,0,0,0,1,0,0,0,0,0,0
0.02158477705197387,0.0,1,0.0823529411764705,0,1,1,0,1,0.0,1,0.861691542288557,0.0,1,0,0,0,1,0,0,0,0,0,0
0.02172678216415791,0.0,1,0.1058823529411764,0,0,0,0,1,0.0,1,0.5567164179104478,0.0,1,1,0,0,1,0,0,0,0,0,0
0.021868787276341946,1.0,1,0.1764705882352941,0,0,0,0,1,0.0,1,0.7522388059701491,0.25,1,0,0,0,1,0,0,0,0,0,0
0.022010792388525987,0.75,1,0.2,1,1,1,0,1,0.0,1,0.8203980099502487,0.0,1,0,0,0,1,0,0,0,0,0,0
0.022152797500710024,0.25,1,0.0705882352941176,0,1,0,0,1,0.0,1,0.7109452736318408,0.5,1,0,0,0,1,0,0,0,0,0,0
0.022294802612894064,0.25,1,0.1647058823529411,0,0,0,0,1,0.0,1,0.7776119402985074,0.5,1,0,0,0,1,0,0,0,0,0,0
0.0224368077250781,0.0,0,0.1764705882352941,0,0,0,0,0,0.0,1,0.5099502487562189,0.25,1,0,0,0,1,0,0,0,0,0,0
0.022578812837262142,0.5,1,0.0588235294117647,0,0,0,0,1,0.0,1,0.6666666666666666,0.25,1,1,0,0,1,0,0,0,0,0,0
0.02272081794944618,0.75,0,0.2,1,0,1,0,1,0.5,0,0.4422885572139303,0.0,1,1,0,1,0,0,0,0,0,0,0
0.02286282306163022,0.25,1,0.2588235294117647,0,1,1,0,1,0.0,0,0.872636815920398,0.25,1,1,0,0,1,0,0,0,1,0,0
0.023004828173814256,0.5,1,0.2705882352941176,0,0,0,0,0,0.0,1,0.7701492537313434,0.0,1,0,0,0,1,0,0,0,1,0,0
0.023146833285998297,0.5,0,0.2470588235294117,0,0,1,1,1,0.0,1,0.8024875621890547,0.25,1,0,0,0,1,0,0,0,1,0,0
0.023288838398182334,0.0,1,0.3294117647058823,0,0,0,0,1,0.0,1,0.5751243781094527,0.0,1,0,0,0,1,0,0,0,0,0,0
0.023430843510366374,0.0,0,0.0588235294117647,0,0,0,0,1,0.0,1,0.5124378109452736,0.0,1,0,0,0,1,0,0,0,0,0,0
0.02357284862255041,0.5,1,0.2941176470588235,0,1,1,1,0,0.0,1,0.9174129353233832,0.0,1,0,0,0,1,0,0,0,1,0,0
0.02371485373473445,0.0,1,0.0235294117647058,0,0,1,0,1,0.0,1,0.8059701492537313,0.25,1,0,0,0,1,0,0,0,0,0,0
0.02385685884691849,0.25,1,0.1764705882352941,0,0,1,0,1,0.0,1,0.6129353233830845,0.5,1,0,0,0,1,0,0,0,0,0,0
0.02399886395910253,0.0,0,0.0235294117647058,0,0,0,0,1,0.0,1,0.618905472636816,0.0,1,1,0,0,1,0,0,0,0,0,0
0.024140869071286566,0.0,1,0.3294117647058823,1,0,0,0,1,0.0,1,0.8213930348258706,0.0,1,0,0,0,1,0,0,0,0,1,0
0.024282874183470603,0.0,0,0.2117647058823529,0,0,0,0,1,0.0,1,0.6069651741293532,0.0,1,0,0,0,1,0,0,0,0,1,0
0.024424879295654643,0.0,0,0.0705882352941176,0,0,0,0,1,0.0,1,0.708955223880597,0.25,1,0,0,0,1,0,0,0,0,0,0
0.02456688440783868,0.0,1,0.2705882352941176,0,0,0,0,1,0.0,1,0.6746268656716418,0.0,1,0,0,0,1,0,0,0,0,0,0
0.02470888952002272,0.0,0,0.0470588235294117,0,0,0,0,1,0.0,1,0.163681592039801,0.0,1,0,0,1,0,0,0,0,0,1,0
0.024850894632206758,0.75,1,0.0705882352941176,1,0,0,1,0,0.5,1,0.4159203980099502,0.0,1,0,0,0,0,0,0,0,0,0,0
0.024992899744390798,0.25,0,0.0941176470588235,0,1,0,0,1,0.0,1,0.5577114427860697,0.0,1,1,0,0,1,0,0,0,0,1,0
0.025134904856574835,0.0,1,0.3176470588235294,0,0,0,0,1,0.0,1,0.5601990049751243,0.0,1,0,0,0,1,0,0,0,0,0,0
0.025276909968758875,0.5,1,0.2588235294117647,0,0,1,1,1,0.0,1,0.8621890547263681,0.0,1,0,0,0,1,0,0,0,1,0,0
0.025418915080942912,0.0,1,0.3411764705882353,0,0,0,0,0,0.0,1,0.5587064676616916,0.5,1,0,0,0,1,0,0,0,0,0,0
0.025560920193126953,0.0,0,0.2352941176470588,0,0,0,0,1,0.0,1,0.5119402985074627,0.0,1,0,0,0,1,0,0,0,0,0,0
0.02570292530531099,0.0,1,0.3176470588235294,0,1,1,0,1,0.0,1,0.7945273631840796,0.5,1,0,0,0,1,0,0,0,0,1,0
0.02584493041749503,0.0,1,0.2352941176470588,1,0,0,0,1,0.0,1,0.8094527363184079,0.0,1,0,0,0,1,0,0,0,0,0,0
